Neighborhood,price_usd,province,Number_of_rooms,Square_meters
Galicia,450.0,La Coruña,3.0,105.0
Galicia,875.0,La Coruña,3.0,120.0
Galicia,700.0,La Coruña,3.0,100.0
Galicia,650.0,La Coruña,2.0,70.0
Galicia,1200.0,La Coruña,2.0,167.0
Galicia,600.0,La Coruña,2.0,56.0
Galicia,1600.0,La Coruña,2.0,65.0
Galicia,380.0,La Coruña,2.0,80.0
Galicia,550.0,La Coruña,2.0,90.0
Galicia,630.0,La Coruña,1.0,42.0
Galicia,330.0,La Coruña,2.0,66.0
Galicia,350.0,La Coruña,3.0,90.0
Galicia,1500.0,La Coruña,3.0,120.0
Galicia,2000.0,La Coruña,5.0,202.0
Galicia,430.0,La Coruña,2.0,60.0
Galicia,2000.0,La Coruña,2.0,105.0
Galicia,400.0,La Coruña,2.0,85.0
Galicia,550.0,La Coruña,2.0,67.0
Galicia,650.0,La Coruña,4.0,200.0
Galicia,1500.0,La Coruña,3.0,117.0
Galicia,350.0,La Coruña,2.0,85.0
Galicia,700.0,La Coruña,2.0,75.0
Galicia,1800.0,La Coruña,4.0,111.0
Galicia,600.0,La Coruña,2.0,118.0
Galicia,590.0,La Coruña,1.0,90.0
Galicia,900.0,La Coruña,3.0,142.0
Galicia,850.0,La Coruña,3.0,132.0
Galicia,3000.0,La Coruña,1.0,45.0
Galicia,3600.0,La Coruña,2.0,70.0
Galicia,550.0,La Coruña,2.0,60.0
Galicia,730.0,La Coruña,2.0,90.0
Galicia,390.0,La Coruña,2.0,65.0
Galicia,1000.0,La Coruña,3.0,120.0
Galicia,600.0,La Coruña,3.0,77.0
Galicia,550.0,La Coruña,4.0,85.0
Galicia,2000.0,La Coruña,3.0,80.0
Galicia,340.0,La Coruña,1.0,50.0
Galicia,780.0,La Coruña,3.0,100.0
Galicia,650.0,La Coruña,3.0,97.0
Galicia,475.0,La Coruña,3.0,72.0
Galicia,390.0,La Coruña,2.0,65.0
Galicia,500.0,La Coruña,2.0,65.0
Galicia,500.0,La Coruña,2.0,67.0
Galicia,750.0,La Coruña,3.0,90.0
Galicia,550.0,La Coruña,1.0,65.0
Galicia,525.0,La Coruña,1.0,47.0
Galicia,800.0,La Coruña,3.0,117.0
Galicia,450.0,La Coruña,3.0,87.0
Galicia,575.0,La Coruña,1.0,50.0
Galicia,1000.0,La Coruña,5.0,150.0
Galicia,490.0,La Coruña,1.0,40.0
Galicia,800.0,La Coruña,2.0,80.0
Galicia,1400.0,La Coruña,5.0,138.0
Galicia,625.0,La Coruña,1.0,57.0
Galicia,690.0,La Coruña,3.0,84.0
Galicia,750.0,La Coruña,1.0,70.0
Galicia,850.0,La Coruña,4.0,285.0
Galicia,2000.0,La Coruña,4.0,120.0
Galicia,520.0,La Coruña,2.0,78.0
Galicia,550.0,La Coruña,2.0,65.0
Galicia,1000.0,La Coruña,4.0,110.0
Galicia,1600.0,La Coruña,5.0,232.0
Galicia,1680.0,La Coruña,5.0,250.0
Galicia,850.0,La Coruña,5.0,235.0
Galicia,800.0,La Coruña,4.0,100.0
Galicia,850.0,La Coruña,2.0,79.0
Galicia,1490.0,La Coruña,5.0,300.0
Galicia,400.0,La Coruña,1.0,50.0
Galicia,500.0,La Coruña,2.0,70.0
Galicia,570.0,La Coruña,4.0,110.0
Galicia,875.0,La Coruña,3.0,110.0
Galicia,625.0,La Coruña,2.0,136.0
Galicia,480.0,La Coruña,2.0,150.0
Galicia,1600.0,La Coruña,4.0,150.0
Galicia,950.0,La Coruña,3.0,135.0
Galicia,750.0,La Coruña,1.0,70.0
Galicia,775.0,La Coruña,4.0,140.0
Galicia,825.0,La Coruña,3.0,90.0
Galicia,875.0,La Coruña,2.0,72.0
Galicia,1200.0,La Coruña,3.0,93.0
Galicia,1500.0,La Coruña,4.0,165.0
Galicia,400.0,La Coruña,2.0,70.0
Galicia,1800.0,La Coruña,2.0,72.0
Galicia,400.0,La Coruña,3.0,110.0
Galicia,350.0,La Coruña,1.0,50.0
Galicia,900.0,La Coruña,5.0,120.0
Galicia,500.0,La Coruña,3.0,85.0
Galicia,1200.0,La Coruña,4.0,90.0
Galicia,900.0,La Coruña,2.0,81.0
Galicia,900.0,La Coruña,2.0,100.0
Galicia,400.0,La Coruña,2.0,65.0
Galicia,640.0,La Coruña,3.0,93.0
Galicia,690.0,La Coruña,3.0,105.0
Galicia,1500.0,La Coruña,2.0,140.0
Galicia,2050.0,La Coruña,5.0,247.0
Galicia,1200.0,La Coruña,3.0,140.0
Galicia,750.0,La Coruña,3.0,120.0
Galicia,330.0,La Coruña,2.0,75.0
Galicia,500.0,La Coruña,2.0,75.0
Galicia,550.0,La Coruña,5.0,200.0
Galicia,550.0,La Coruña,2.0,65.0
Galicia,630.0,La Coruña,3.0,85.0
Galicia,600.0,La Coruña,4.0,160.0
Galicia,550.0,La Coruña,2.0,65.0
Galicia,725.0,La Coruña,3.0,120.0
Galicia,535.0,La Coruña,1.0,41.0
Galicia,1000.0,La Coruña,4.0,125.0
Galicia,850.0,La Coruña,3.0,95.0
Galicia,750.0,La Coruña,2.0,95.0
Galicia,850.0,La Coruña,2.0,88.0
Galicia,1800.0,La Coruña,2.0,65.0
Galicia,700.0,La Coruña,3.0,90.0
Galicia,950.0,La Coruña,3.0,94.0
Galicia,3000.0,La Coruña,4.0,182.0
Galicia,530.0,La Coruña,2.0,85.0
Galicia,1200.0,La Coruña,2.0,99.0
Galicia,800.0,La Coruña,3.0,162.0
Galicia,450.0,La Coruña,3.0,98.0
Galicia,460.0,La Coruña,2.0,69.0
Galicia,495.0,La Coruña,3.0,69.0
Galicia,900.0,La Coruña,3.0,120.0
Galicia,475.0,La Coruña,3.0,78.0
Galicia,650.0,La Coruña,3.0,111.0
Galicia,600.0,La Coruña,1.0,55.0
Galicia,550.0,La Coruña,2.0,65.0
Galicia,750.0,La Coruña,4.0,90.0
Galicia,590.0,La Coruña,3.0,80.0
Galicia,330.0,La Coruña,3.0,105.0
Galicia,700.0,La Coruña,2.0,80.0
Galicia,400.0,La Coruña,2.0,70.0
Galicia,1200.0,La Coruña,1.0,63.0
Galicia,750.0,La Coruña,3.0,113.0
Galicia,680.0,La Coruña,3.0,120.0
Galicia,650.0,La Coruña,4.0,350.0
Galicia,900.0,La Coruña,3.0,130.0
Galicia,750.0,La Coruña,2.0,60.0
Galicia,1200.0,La Coruña,3.0,85.0
Galicia,6000.0,La Coruña,5.0,843.0
Galicia,700.0,La Coruña,3.0,85.0
Galicia,600.0,La Coruña,4.0,167.0
Galicia,800.0,La Coruña,3.0,95.0
Galicia,900.0,La Coruña,4.0,100.0
Galicia,600.0,La Coruña,2.0,65.0
Galicia,890.0,La Coruña,3.0,120.0
Galicia,500.0,La Coruña,2.0,56.0
Galicia,650.0,La Coruña,2.0,93.0
Galicia,1800.0,La Coruña,3.0,175.0
Galicia,450.0,La Coruña,2.0,76.0
Galicia,590.0,La Coruña,2.0,70.0
Galicia,480.0,La Coruña,3.0,100.0
Galicia,570.0,La Coruña,2.0,70.0
Galicia,500.0,La Coruña,2.0,40.0
Galicia,1800.0,La Coruña,3.0,175.0
Galicia,850.0,La Coruña,4.0,118.0
Galicia,650.0,La Coruña,4.0,110.0
Galicia,750.0,La Coruña,3.0,91.0
Galicia,893.0,La Coruña,4.0,106.0
Galicia,2000.0,La Coruña,5.0,245.0
Galicia,800.0,La Coruña,2.0,105.0
Galicia,1350.0,La Coruña,3.0,127.0
Galicia,450.0,La Coruña,3.0,83.0
Galicia,750.0,La Coruña,3.0,91.0
Galicia,750.0,La Coruña,4.0,120.0
Galicia,700.0,La Coruña,2.0,81.0
Galicia,560.0,La Coruña,3.0,115.0
Galicia,650.0,La Coruña,2.0,70.0
Galicia,1200.0,La Coruña,4.0,140.0
Galicia,430.0,La Coruña,3.0,81.0
Galicia,380.0,La Coruña,2.0,72.0
Galicia,800.0,La Coruña,1.0,80.0
Galicia,1500.0,La Coruña,3.0,200.0
Galicia,700.0,La Coruña,3.0,85.0
Galicia,570.0,La Coruña,3.0,87.0
Galicia,690.0,La Coruña,1.0,49.0
Galicia,1300.0,La Coruña,3.0,90.0
Galicia,400.0,La Coruña,2.0,70.0
Galicia,600.0,La Coruña,3.0,100.0
Galicia,750.0,La Coruña,3.0,82.0
Galicia,650.0,La Coruña,1.0,40.0
Galicia,700.0,La Coruña,3.0,80.0
Galicia,2300.0,La Coruña,4.0,114.0
Galicia,600.0,La Coruña,2.0,75.0
Galicia,1500.0,La Coruña,2.0,80.0
Galicia,550.0,La Coruña,1.0,61.0
Galicia,800.0,La Coruña,2.0,115.0
Galicia,400.0,La Coruña,1.0,50.0
Galicia,380.0,La Coruña,3.0,102.0
Galicia,1200.0,La Coruña,4.0,131.0
Galicia,1800.0,La Coruña,6.0,400.0
Galicia,800.0,La Coruña,4.0,122.0
Galicia,2500.0,La Coruña,5.0,468.0
Galicia,340.0,La Coruña,1.0,50.0
Galicia,869.0,La Coruña,2.0,70.0
Galicia,550.0,La Coruña,2.0,80.0
Galicia,750.0,La Coruña,3.0,95.0
Galicia,500.0,La Coruña,2.0,65.0
Galicia,600.0,La Coruña,3.0,98.0
Galicia,800.0,La Coruña,4.0,105.0
Galicia,290.0,La Coruña,2.0,65.0
Galicia,600.0,La Coruña,3.0,90.0
Galicia,300.0,La Coruña,1.0,35.0
Galicia,700.0,La Coruña,3.0,110.0
Galicia,600.0,La Coruña,2.0,64.0
Galicia,600.0,La Coruña,4.0,100.0
Galicia,750.0,La Coruña,3.0,100.0
Galicia,500.0,La Coruña,3.0,95.0
Galicia,500.0,La Coruña,2.0,50.0
Galicia,425.0,La Coruña,2.0,70.0
Galicia,500.0,La Coruña,2.0,65.0
Galicia,600.0,La Coruña,3.0,88.0
Galicia,450.0,La Coruña,1.0,35.0
Galicia,600.0,La Coruña,2.0,78.0
Galicia,850.0,La Coruña,3.0,90.0
Galicia,1200.0,La Coruña,2.0,79.0
Galicia,650.0,La Coruña,3.0,93.0
Galicia,900.0,La Coruña,3.0,95.0
Galicia,750.0,La Coruña,3.0,80.0
Galicia,600.0,La Coruña,2.0,68.0
Galicia,850.0,La Coruña,3.0,120.0
Galicia,695.0,La Coruña,2.0,70.0
Galicia,550.0,La Coruña,1.0,55.0
Galicia,800.0,La Coruña,2.0,65.0
Galicia,850.0,La Coruña,4.0,180.0
Galicia,550.0,La Coruña,4.0,95.0
Galicia,450.0,La Coruña,2.0,75.0
Galicia,470.0,La Coruña,2.0,50.0
Galicia,1480.0,La Coruña,4.0,220.0
Galicia,500.0,La Coruña,3.0,85.0
Galicia,570.0,La Coruña,2.0,73.0
Galicia,450.0,La Coruña,3.0,90.0
Galicia,420.0,La Coruña,3.0,83.0
Galicia,600.0,La Coruña,2.0,53.0
Galicia,800.0,La Coruña,3.0,120.0
Galicia,500.0,La Coruña,2.0,73.0
Galicia,1450.0,La Coruña,3.0,140.0
Galicia,2400.0,La Coruña,2.0,243.0
Galicia,900.0,La Coruña,3.0,134.0
Galicia,400.0,La Coruña,5.0,140.0
Galicia,1300.0,La Coruña,4.0,150.0
Galicia,700.0,La Coruña,3.0,100.0
Galicia,1030.0,La Coruña,4.0,95.0
Galicia,650.0,La Coruña,4.0,110.0
Galicia,500.0,La Coruña,3.0,97.0
Galicia,600.0,La Coruña,1.0,58.0
Galicia,750.0,La Coruña,1.0,65.0
Galicia,1100.0,La Coruña,3.0,117.0
Galicia,450.0,La Coruña,3.0,90.0
Galicia,350.0,La Coruña,2.0,70.0
Galicia,645.0,La Coruña,3.0,95.0
Galicia,1500.0,La Coruña,3.0,95.0
Galicia,950.0,La Coruña,3.0,90.0
Galicia,725.0,La Coruña,2.0,85.0
Galicia,680.0,La Coruña,3.0,110.0
Galicia,620.0,La Coruña,2.0,70.0
Galicia,950.0,La Coruña,4.0,110.0
Galicia,475.0,La Coruña,3.0,110.0
Galicia,375.0,La Coruña,3.0,120.0
Galicia,715.0,La Coruña,2.0,100.0
Galicia,1000.0,La Coruña,3.0,115.0
Galicia,420.0,La Coruña,2.0,80.0
Galicia,575.0,La Coruña,3.0,92.0
Galicia,650.0,La Coruña,1.0,50.0
Galicia,525.0,La Coruña,2.0,75.0
Galicia,750.0,La Coruña,2.0,60.0
Galicia,535.0,La Coruña,1.0,42.0
Galicia,650.0,La Coruña,2.0,70.0
Galicia,650.0,La Coruña,4.0,94.0
Galicia,1450.0,La Coruña,3.0,160.0
Galicia,2000.0,La Coruña,3.0,155.0
Galicia,450.0,La Coruña,2.0,90.0
Galicia,290.0,La Coruña,1.0,45.0
Galicia,650.0,La Coruña,3.0,80.0
Galicia,580.0,La Coruña,3.0,91.0
Galicia,800.0,La Coruña,4.0,110.0
Galicia,500.0,La Coruña,2.0,65.0
Galicia,675.0,La Coruña,3.0,90.0
Galicia,650.0,La Coruña,3.0,75.0
Galicia,675.0,La Coruña,2.0,60.0
Galicia,850.0,La Coruña,3.0,90.0
Galicia,350.0,La Coruña,3.0,90.0
Galicia,1050.0,La Coruña,3.0,100.0
Galicia,2000.0,La Coruña,2.0,100.0
Galicia,775.0,La Coruña,2.0,85.0
Galicia,560.0,La Coruña,2.0,60.0
Galicia,700.0,La Coruña,2.0,85.0
Galicia,1300.0,La Coruña,3.0,85.0
Galicia,580.0,La Coruña,3.0,70.0
Galicia,700.0,La Coruña,1.0,55.0
Galicia,320.0,La Coruña,2.0,90.0
Galicia,650.0,La Coruña,3.0,80.0
Galicia,500.0,La Coruña,2.0,70.0
Galicia,840.0,La Coruña,3.0,95.0
Galicia,590.0,La Coruña,2.0,80.0
Galicia,650.0,La Coruña,3.0,120.0
Galicia,850.0,La Coruña,3.0,85.0
Galicia,750.0,La Coruña,2.0,97.0
Galicia,500.0,La Coruña,2.0,70.0
Galicia,510.0,La Coruña,3.0,106.0
Galicia,430.0,La Coruña,3.0,79.0
Galicia,450.0,La Coruña,2.0,74.0
Galicia,800.0,La Coruña,3.0,100.0
Galicia,550.0,La Coruña,4.0,120.0
Galicia,600.0,La Coruña,2.0,75.0
Galicia,525.0,La Coruña,2.0,95.0
Galicia,480.0,La Coruña,3.0,85.0
Galicia,760.0,La Coruña,4.0,120.0
Galicia,320.0,La Coruña,1.0,65.0
Galicia,600.0,La Coruña,3.0,90.0
Galicia,2000.0,La Coruña,3.0,85.0
Galicia,380.0,La Coruña,3.0,100.0
Galicia,300.0,La Coruña,3.0,110.0
Galicia,450.0,La Coruña,3.0,90.0
Galicia,650.0,La Coruña,3.0,100.0
Galicia,525.0,La Coruña,3.0,65.0
Galicia,645.0,La Coruña,2.0,66.0
Galicia,500.0,La Coruña,3.0,67.0
Galicia,550.0,La Coruña,2.0,80.0
Galicia,450.0,La Coruña,3.0,110.0
Galicia,400.0,La Coruña,3.0,120.0
Galicia,400.0,La Coruña,2.0,71.0
Galicia,380.0,La Coruña,3.0,100.0
Galicia,450.0,La Coruña,3.0,100.0
Galicia,890.0,La Coruña,2.0,74.0
Galicia,750.0,La Coruña,3.0,98.0
Galicia,850.0,La Coruña,3.0,120.0
Galicia,900.0,La Coruña,5.0,105.0
Galicia,550.0,La Coruña,2.0,91.0
Galicia,350.0,La Coruña,3.0,250.0
Galicia,485.0,La Coruña,3.0,75.0
Galicia,370.0,La Coruña,1.0,65.0
Galicia,600.0,La Coruña,2.0,65.0
Galicia,325.0,La Coruña,2.0,75.0
Galicia,480.0,La Coruña,2.0,75.0
Galicia,2000.0,La Coruña,1.0,65.0
Galicia,400.0,La Coruña,3.0,110.0
Galicia,535.0,La Coruña,1.0,35.0
Galicia,600.0,La Coruña,2.0,94.0
Galicia,600.0,La Coruña,2.0,71.0
Galicia,1450.0,La Coruña,4.0,153.0
Galicia,700.0,La Coruña,3.0,72.0
Galicia,800.0,La Coruña,3.0,150.0
Galicia,1500.0,La Coruña,1.0,90.0
Galicia,600.0,La Coruña,1.0,55.0
Galicia,1350.0,La Coruña,3.0,113.0
Galicia,890.0,La Coruña,3.0,110.0
Galicia,500.0,La Coruña,3.0,80.0
Galicia,500.0,La Coruña,3.0,50.0
Galicia,350.0,La Coruña,2.0,75.0
Galicia,495.0,La Coruña,3.0,75.0
Galicia,400.0,La Coruña,2.0,85.0
Galicia,750.0,La Coruña,3.0,160.0
Galicia,400.0,La Coruña,1.0,45.0
Galicia,650.0,La Coruña,1.0,42.0
Galicia,500.0,La Coruña,3.0,70.0
Galicia,630.0,La Coruña,3.0,59.0
Galicia,850.0,La Coruña,4.0,95.0
Galicia,550.0,La Coruña,3.0,97.0
Galicia,900.0,La Coruña,4.0,150.0
Galicia,1600.0,La Coruña,4.0,150.0
Galicia,750.0,La Coruña,4.0,137.0
Galicia,350.0,La Coruña,2.0,69.0
Galicia,1200.0,La Coruña,2.0,82.0
Galicia,730.0,La Coruña,3.0,85.0
Galicia,1900.0,La Coruña,4.0,120.0
Galicia,850.0,La Coruña,3.0,130.0
Galicia,1400.0,La Coruña,2.0,75.0
Galicia,1600.0,La Coruña,2.0,75.0
Galicia,475.0,La Coruña,1.0,64.0
Galicia,425.0,La Coruña,3.0,125.0
Galicia,950.0,La Coruña,2.0,95.0
Galicia,460.0,La Coruña,3.0,94.0
Galicia,500.0,La Coruña,2.0,70.0
Galicia,700.0,La Coruña,1.0,75.0
Galicia,750.0,La Coruña,2.0,80.0
Galicia,600.0,La Coruña,2.0,65.0
Galicia,350.0,La Coruña,2.0,70.0
Galicia,1250.0,La Coruña,3.0,140.0
Galicia,1990.0,La Coruña,2.0,75.0
Galicia,1990.0,La Coruña,2.0,75.0
Galicia,650.0,La Coruña,2.0,70.0
Galicia,250.0,La Coruña,3.0,80.0
Galicia,500.0,La Coruña,3.0,90.0
Galicia,1200.0,La Coruña,2.0,80.0
Galicia,300.0,La Coruña,2.0,80.0
Galicia,800.0,La Coruña,2.0,80.0
Galicia,1800.0,La Coruña,5.0,201.0
Galicia,600.0,La Coruña,3.0,120.0
Galicia,300.0,La Coruña,2.0,60.0
Galicia,900.0,La Coruña,2.0,75.0
Galicia,465.0,La Coruña,2.0,80.0
Galicia,360.0,La Coruña,2.0,65.0
Galicia,1200.0,La Coruña,4.0,130.0
Galicia,370.0,La Coruña,1.0,57.0
Galicia,400.0,La Coruña,3.0,95.0
Galicia,900.0,La Coruña,2.0,71.0
Galicia,620.0,La Coruña,3.0,74.0
Galicia,600.0,La Coruña,2.0,62.0
Galicia,800.0,La Coruña,2.0,80.0
Galicia,530.0,La Coruña,3.0,100.0
Galicia,450.0,La Coruña,2.0,74.0
Galicia,1000.0,La Coruña,4.0,300.0
Galicia,380.0,La Coruña,1.0,42.0
Galicia,550.0,La Coruña,3.0,90.0
Galicia,1500.0,La Coruña,4.0,500.0
Galicia,2000.0,La Coruña,3.0,70.0
Galicia,1500.0,La Coruña,1.0,50.0
Galicia,1400.0,La Coruña,4.0,160.0
Galicia,1000.0,La Coruña,3.0,190.0
Galicia,450.0,La Coruña,3.0,140.0
Galicia,1300.0,La Coruña,2.0,85.0
Galicia,1800.0,La Coruña,3.0,95.0
Galicia,1350.0,La Coruña,8.0,600.0
Galicia,1700.0,La Coruña,3.0,127.0
Galicia,900.0,La Coruña,4.0,120.0
Galicia,500.0,La Coruña,2.0,90.0
Galicia,400.0,La Coruña,3.0,90.0
Galicia,420.0,La Coruña,3.0,100.0
Galicia,425.0,La Coruña,3.0,100.0
Galicia,500.0,La Coruña,4.0,170.0
Galicia,500.0,La Coruña,3.0,115.0
Galicia,350.0,La Coruña,2.0,91.0
Galicia,440.0,La Coruña,1.0,44.0
Galicia,400.0,La Coruña,3.0,80.0
Galicia,650.0,La Coruña,3.0,110.0
Galicia,390.0,La Coruña,1.0,40.0
Galicia,700.0,La Coruña,3.0,95.0
Galicia,650.0,La Coruña,1.0,40.0
Galicia,630.0,La Coruña,1.0,50.0
Galicia,700.0,La Coruña,3.0,91.0
Galicia,450.0,La Coruña,2.0,65.0
Galicia,1000.0,La Coruña,3.0,100.0
Galicia,550.0,La Coruña,1.0,46.0
Galicia,650.0,La Coruña,3.0,131.0
Galicia,900.0,La Coruña,3.0,130.0
Galicia,400.0,La Coruña,1.0,50.0
Galicia,380.0,La Coruña,2.0,68.0
Galicia,750.0,La Coruña,4.0,128.0
Galicia,1000.0,La Coruña,3.0,80.0
Galicia,800.0,La Coruña,2.0,68.0
Galicia,700.0,La Coruña,3.0,90.0
Galicia,535.0,La Coruña,1.0,40.0
Galicia,800.0,La Coruña,1.0,44.0
Galicia,600.0,La Coruña,1.0,40.0
Galicia,650.0,La Coruña,3.0,73.0
Galicia,600.0,La Coruña,2.0,85.0
Galicia,600.0,La Coruña,2.0,85.0
Galicia,700.0,La Coruña,4.0,100.0
Galicia,650.0,La Coruña,3.0,100.0
Galicia,1200.0,La Coruña,3.0,100.0
Galicia,480.0,La Coruña,3.0,85.0
Galicia,425.0,La Coruña,2.0,50.0
Galicia,700.0,La Coruña,3.0,120.0
Galicia,475.0,La Coruña,2.0,70.0
Galicia,380.0,La Coruña,3.0,90.0
Galicia,460.0,La Coruña,3.0,70.0
Galicia,495.0,La Coruña,2.0,75.0
Galicia,510.0,La Coruña,3.0,83.0
Galicia,2000.0,La Coruña,2.0,70.0
Galicia,1500.0,La Coruña,5.0,200.0
Galicia,700.0,La Coruña,2.0,65.0
Galicia,800.0,La Coruña,4.0,90.0
Galicia,630.0,La Coruña,3.0,85.0
Galicia,900.0,La Coruña,4.0,120.0
Galicia,500.0,La Coruña,3.0,84.0
Galicia,950.0,La Coruña,4.0,100.0
Galicia,640.0,La Coruña,3.0,90.0
Galicia,780.0,La Coruña,3.0,128.0
Galicia,700.0,La Coruña,5.0,162.0
Galicia,450.0,La Coruña,2.0,60.0
Galicia,795.0,La Coruña,2.0,70.0
Galicia,550.0,La Coruña,2.0,50.0
Galicia,500.0,La Coruña,2.0,60.0
Galicia,1000.0,La Coruña,5.0,170.0
Galicia,900.0,La Coruña,5.0,120.0
Galicia,540.0,La Coruña,2.0,70.0
Galicia,550.0,La Coruña,3.0,79.0
Galicia,690.0,La Coruña,4.0,85.0
Galicia,1500.0,La Coruña,3.0,150.0
Galicia,1300.0,La Coruña,4.0,120.0
Galicia,350.0,La Coruña,2.0,55.0
Galicia,375.0,La Coruña,4.0,137.0
Galicia,900.0,La Coruña,2.0,75.0
Galicia,2000.0,La Coruña,4.0,132.0
Galicia,1200.0,La Coruña,1.0,80.0
Galicia,490.0,La Coruña,3.0,110.0
Galicia,750.0,La Coruña,2.0,90.0
Galicia,1250.0,La Coruña,3.0,110.0
Galicia,420.0,La Coruña,3.0,70.0
Galicia,750.0,La Coruña,2.0,89.0
Galicia,750.0,La Coruña,4.0,129.0
Galicia,1000.0,La Coruña,4.0,150.0
Galicia,900.0,La Coruña,2.0,107.0
Galicia,350.0,La Coruña,3.0,110.0
Galicia,520.0,La Coruña,3.0,109.0
Galicia,2500.0,La Coruña,5.0,550.0
Galicia,650.0,La Coruña,3.0,90.0
Galicia,340.0,La Coruña,1.0,50.0
Galicia,500.0,La Coruña,2.0,70.0
Galicia,450.0,La Coruña,3.0,120.0
Galicia,1700.0,La Coruña,3.0,334.0
Galicia,450.0,La Coruña,2.0,68.0
Galicia,500.0,La Coruña,2.0,75.0
Galicia,350.0,La Coruña,3.0,95.0
Galicia,1500.0,La Coruña,2.0,70.0
Galicia,390.0,La Coruña,3.0,78.0
Galicia,380.0,La Coruña,4.0,100.0
Galicia,350.0,La Coruña,3.0,85.0
Galicia,500.0,La Coruña,2.0,80.0
Galicia,480.0,La Coruña,1.0,50.0
Galicia,600.0,La Coruña,4.0,87.0
Galicia,380.0,La Coruña,1.0,40.0
Galicia,430.0,La Coruña,2.0,55.0
Galicia,700.0,La Coruña,2.0,70.0
Galicia,400.0,La Coruña,2.0,71.0
Galicia,370.0,La Coruña,3.0,70.0
Galicia,295.0,La Coruña,1.0,49.0
Galicia,1200.0,La Coruña,1.0,55.0
Galicia,590.0,La Coruña,3.0,90.0
Galicia,450.0,La Coruña,2.0,95.0
Galicia,540.0,La Coruña,3.0,80.0
Galicia,350.0,La Coruña,4.0,140.0
Galicia,700.0,La Coruña,4.0,180.0
Galicia,690.0,La Coruña,1.0,67.0
Galicia,1500.0,La Coruña,2.0,70.0
Galicia,330.0,La Coruña,2.0,55.0
Galicia,400.0,La Coruña,3.0,85.0
Galicia,310.0,La Coruña,1.0,67.0
Galicia,500.0,La Coruña,2.0,62.0
Galicia,425.0,La Coruña,3.0,88.0
Galicia,260.0,La Coruña,1.0,70.0
Galicia,290.0,La Coruña,2.0,60.0
Galicia,375.0,La Coruña,3.0,90.0
Galicia,450.0,La Coruña,3.0,80.0
Galicia,500.0,La Coruña,3.0,90.0
Galicia,1100.0,La Coruña,5.0,620.0
Galicia,475.0,La Coruña,1.0,56.0
Galicia,700.0,La Coruña,1.0,55.0
Galicia,1000.0,La Coruña,3.0,90.0
Galicia,430.0,La Coruña,2.0,65.0
Galicia,535.0,La Coruña,1.0,40.0
Galicia,600.0,La Coruña,2.0,45.0
Galicia,650.0,La Coruña,3.0,122.0
Galicia,6500.0,La Coruña,6.0,330.0
Galicia,500.0,La Coruña,3.0,130.0
Galicia,390.0,La Coruña,3.0,70.0
Galicia,400.0,La Coruña,1.0,60.0
Galicia,1200.0,La Coruña,5.0,140.0
Galicia,450.0,La Coruña,1.0,35.0
Galicia,500.0,La Coruña,4.0,140.0
Galicia,400.0,La Coruña,2.0,50.0
Galicia,570.0,La Coruña,2.0,65.0
Galicia,450.0,La Coruña,4.0,121.0
Galicia,530.0,La Coruña,3.0,79.0
Galicia,420.0,La Coruña,1.0,40.0
Galicia,570.0,La Coruña,3.0,90.0
Galicia,800.0,La Coruña,3.0,85.0
Galicia,1200.0,La Coruña,2.0,107.0
Galicia,500.0,La Coruña,4.0,110.0
Galicia,1400.0,La Coruña,2.0,106.0
Galicia,900.0,La Coruña,2.0,80.0
Galicia,1000.0,La Coruña,1.0,63.0
Galicia,320.0,La Coruña,1.0,70.0
Galicia,690.0,La Coruña,1.0,55.0
Galicia,500.0,La Coruña,5.0,125.0
Galicia,450.0,La Coruña,3.0,137.0
Galicia,750.0,La Coruña,3.0,96.0
Galicia,600.0,La Coruña,4.0,133.0
Galicia,320.0,La Coruña,1.0,35.0
Galicia,800.0,La Coruña,3.0,100.0
Galicia,680.0,La Coruña,3.0,100.0
Galicia,950.0,La Coruña,3.0,110.0
Galicia,900.0,La Coruña,3.0,100.0
Galicia,600.0,La Coruña,2.0,64.0
Galicia,750.0,La Coruña,2.0,75.0
Galicia,500.0,La Coruña,2.0,74.0
Galicia,750.0,La Coruña,3.0,95.0
Galicia,700.0,La Coruña,4.0,88.0
Galicia,400.0,La Coruña,3.0,85.0
Galicia,450.0,La Coruña,3.0,114.0
Galicia,650.0,La Coruña,4.0,135.0
Galicia,500.0,La Coruña,3.0,80.0
Galicia,425.0,La Coruña,3.0,88.0
Galicia,400.0,La Coruña,3.0,88.0
Galicia,450.0,La Coruña,2.0,100.0
Galicia,600.0,La Coruña,3.0,93.0
Galicia,1200.0,La Coruña,2.0,80.0
Galicia,527.0,La Coruña,2.0,80.0
Galicia,390.0,La Coruña,3.0,75.0
Galicia,600.0,La Coruña,3.0,90.0
Galicia,400.0,La Coruña,5.0,140.0
Galicia,750.0,La Coruña,2.0,70.0
Galicia,400.0,La Coruña,4.0,90.0
Galicia,490.0,La Coruña,2.0,65.0
Galicia,725.0,La Coruña,3.0,95.0
Galicia,2200.0,La Coruña,2.0,68.0
Galicia,800.0,La Coruña,1.0,110.0
Galicia,750.0,La Coruña,3.0,90.0
Galicia,3500.0,La Coruña,5.0,200.0
Galicia,1300.0,La Coruña,3.0,370.0
Galicia,350.0,La Coruña,2.0,62.0
Galicia,900.0,La Coruña,1.0,41.0
Galicia,800.0,La Coruña,3.0,130.0
